opinion_id,citation,case_name,date_filed,reporter,status,db_words,src_words,diff_words,similarity,source_path
283,16 N.D. 19,Cook v. Lockerby,1907-02-20,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0019-Cook-v-Lockerby.doc
284,16 N.D. 242,Bremseth v. Olson,1907-08-12,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0242-Bremseth-v-Olson.doc
285,16 N.D. 295,Nelson v. Thompson,1907-06-12,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0295-Nelson-v-Thompson.doc
286,16 N.D. 306,Smith v. Bradley,1907-08-03,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0306-Smith-v-Bradley.doc
287,16 N.D. 174,Anderson & Jorgenson v. Johnson,1907-05-04,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0174-Anderson-And-Jorgenson-v-Johnson.doc
288,16 N.D. 177,State v. Seelig,1907-06-13,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0177-State-v-Seelig.doc
289,16 N.D. 168,State ex rel. Frish v. Nohle,1907-06-14,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0168-State-v-Nohle.doc
290,17 N.D. 32,"State ex rel. North Dakota State Fair Ass'n of Fargo v. Holmes, State Auditor",1907-06-17,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0032-State-ex-rel-North-Dakota-State-Fair-Ass'n-of-Fargo-v-Holmes.doc
291,16 N.D. 144,McLain v. Nurnberg,1907-05-04,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0144-McLain-v-Nurnberg.doc
292,16 N.D. 138,McLain v. Nurnberg,1907-05-03,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0138-McLain-v-Nurnberg.doc
293,16 N.D. 77,Sim v. Rosholt,1907-05-09,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0077-Sim-v-Rosholt.doc
294,16 N.D. 151,State ex rel. Harvey v. Newton,1907-04-30,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0151-State-ex-rel-Harvey-v-Newton.doc
295,16 N.D. 106,A. B. Farquhar Co. v. Higham,1907-05-04,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0106-AB-Farquhar-Co-v-Higham.doc
296,16 N.D. 106,State ex rel. Harvey v. Davies,1907-04-30,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0106-State-v-Davies.doc
297,16 N.D. 83,State v. Werner,1907-06-01,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0083-State-v-Werner.doc
298,16 N.D. 126,Omlie v. O'Toole,1907-06-19,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0126-Omlie-v-O'Toole.doc
299,16 N.D. 100,Fjone v. Fjone,1907-05-09,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0100-Fjone-v-Fjone.doc
300,16 N.D. 180,Sheets v. Prosser,1907-05-03,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0180-Sheets-v-Prosser.doc
301,16 N.D. 94,State ex rel. Bickford v. Fabrick,1907-04-25,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0094-State-ex-rel-Bickford-v-Fabrick.doc
302,16 N.D. 193,State Finance Co. v. Myers,1907-05-04,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0193-State-Finance-Co-v-Myers.doc
303,16 N.D. 185,Schlosser v. Moores,1907-05-04,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0185-Schlosser-v-Moores.doc
304,16 N.D. 118,Grand Forks County v. Fredericks,1907-06-17,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0118-Grand-Forks-County-v-Fredericks.doc
305,16 N.D. 208,Smith v. Spafford,1907-06-25,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0208-Smith-v-Spafford.doc
306,16 N.D. 240,Besancon v. Wegner,1907-07-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0240-Besancon-v-Wegner.doc
307,16 N.D. 110,Propper v. Wohlwend,1907-06-24,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0110-Propper-v-Wohlwend.doc
308,16 N.D. 204,Harris v. Rolette County,1907-06-24,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0204-Harris-v-Rolette-County.doc
309,16 N.D. 217,"Carr v. Minneapolis, St. Paul & Sault Ste. Marie Railway Co.",1907-07-08,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0217-Carr-v-Minneapolis-St-P-And-SSM-Ry-Co.doc
310,16 N.D. 199,State Finance Co. v. Trimble,1907-06-25,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0199-State-Finance-Co-v-Trimble.doc
311,16 N.D. 214,State Finance Co. v. Mulberger,1907-06-27,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0214-State-Finance-Co-v-Mulberger.doc
312,16 N.D. 227,Colean Manufacturing Co. v. Feckler,1907-07-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0227-Colean-Mfg-Co-v-Feckler.doc
313,16 N.D. 231,Olson v. Mattison,1907-07-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0231-Olson-v-Mattison.doc
314,16 N.D. 234,Kelly v. Pierce,1907-07-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0234-Kelly-v-Pierce.doc
315,16 N.D. 277,Barron v. Northern Pacific Railway Co.,1907-09-10,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0277-Barron-v-Northern-Pac-Ry-Co.doc
316,16 N.D. 377,Morrison v. Lee,1907-11-15,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0377-Morrison-v-Lee.doc
317,16 N.D. 546,Ruettell v. Greenwich Insurance,1907-11-13,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0546-Ruettell-v-Greenwich-Ins-Co.doc
318,16 N.D. 248,Larson v. Calder,1907-09-04,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0248-Larson-v-Calder.doc
319,16 N.D. 452,Grady v. Schweinler,1907-11-13,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0452-Grady-v-Schweinler.doc
320,16 N.D. 555,Dreveskracht v. First State Bank of Balfour,1907-11-20,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0555-Dreveskracht-v-First-State-Bank-of-Balfour.doc
321,17 N.D. 1,Gray v. O. W. Kerr Land Co.,1907-11-15,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0001-Gray-v-OW-Kerr-Land-Co.doc
322,16 N.D. 601,Salzer Lumber Co. v. Claflin,1907-11-08,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0601-Salzer-Lumber-Co-v-Claflin.doc
323,16 N.D. 551,Muir v. Chandler,1907-11-07,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0551-Muir-v-Chandler.doc
324,16 N.D. 387,Frankel v. Hillier,1907-11-15,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0387-Frankel-v-Hillier.doc
325,16 N.D. 363,Johnson v. County of Grand Forks,1907-11-13,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0363-Johnson-v-Grand-Forks-County.doc
326,16 N.D. 347,State ex rel. Flaherty v. Hanson,1907-10-15,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0347-State-ex-rel-Flaherty-v-Hanson.doc
327,16 N.D. 426,State v. Hazlett,1907-10-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0426-State-v-Hazlett.doc
328,16 N.D. 313,"City of Grafton v. St. Paul, Minneapolis & Manitoba Railway Co.",1907-08-09,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0313-City-of-Grafton-v-St-Paul-M-And-M-Ry-Co.doc
329,16 N.D. 335,Johnson v. Glaspey,1907-09-04,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0335-Johnson-v-Glaspey.doc
330,16 N.D. 256,Morrison Manufacturing Co. v. Fargo Storage & Transfer Co.,1907-08-03,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0256-Morrison-Mfg-Co-v-Fargo-Storage-And-Transfer-Co.doc
331,16 N.D. 323,Van Gordon v. Goldamer,1907-10-14,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0323-Van-Gordon-v-Goldamer.doc
332,16 N.D. 341,Colean Manufacturing Co. v. Blanchett,1907-10-15,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0341-Colean-Mfg-Co-v-Blanchett.doc
333,16 N.D. 355,Deardoff v. Thorstenson,1907-10-16,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0355-Deardoff-v-Thorstenson.doc
334,16 N.D. 359,Powers Elevator Co. v. Pottner,1907-10-16,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0359-Powers-Elevator-Co-v-Pottner.doc
335,16 N.D. 581,State ex rel. Erickson v. Burr,1907-11-06,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0581-State-ex-rel-Erickson-v-Burr.doc
336,16 N.D. 569,State ex rel. Bockmeier v. Ely,1907-11-07,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0569-State-ex-rel-Bockmeier-v-Ely.doc
337,16 N.D. 290,Bull v. Beiseker,1907-10-23,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0290-Bull-v-Beiseker.doc
338,16 N.D. 281,Madson v. Rutten,1907-10-23,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0281-Madson-v-Rutten.doc
339,16 N.D. 269,Mosher v. Mosher,1907-09-09,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0269-Mosher-v-Mosher.doc
340,17 N.D. 76,First Nat. Bank of Bottineau v. Hilliboe,1908-01-08,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0076-First-Nat-Bank-v-Hilliboe.doc
341,17 N.D. 110,Cardiff v. Marquis,1908-02-01,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0110-Cardiff-v-Marquis.doc
342,17 N.D. 102,F. Mayer Boot & Shoe Co. v. Ferguson,1908-01-11,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0102-F-Mayer-Boot-And-Shoe-Co-v-Ferguson.doc
343,17 N.D. 119,Marquis v. Morris,1908-02-03,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0119-Marquis-v-Morris.doc
344,16 N.D. 408,Smith v. Jensen,1907-12-13,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0408-Smith-v-Jensen.doc
345,16 N.D. 403,Haessly v. Thate,1907-12-12,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0403-Haessly-v-Thate.doc
346,16 N.D. 398,Reeves & Co. v. Bruening,1907-12-10,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0398-Reeves-And-Co-v-Bruening.doc
347,16 N.D. 457,"State ex rel. McDonald, County Treasurer of Grand Forks County, v. Holmes",1908-01-09,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0457-State-ex-rel-McDonald-v-Holmes.doc
348,17 N.D. 16,Harris Bros. v. Reynolds,1907-12-19,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0016-Harris-Bros-v-Reynolds.doc
349,17 N.D. 21,Dibble v. Hanson,1907-11-13,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0021-Dibble-v-Hanson.doc
350,16 N.D. 462,Ferris v. Jensen,1907-12-20,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0462-Ferris-v-Jensen.doc
351,17 N.D. 140,Ex parte Bellamy,1908-01-09,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0140-Ex-parte-Bellamy.doc
352,16 N.D. 595,"Aronson v. Oppegard, Sheriff (Northwest Thresher Co., Intervener.)",1907-12-20,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0595-Aronson-v-Oppegard.doc
353,17 N.D. 135,Zinn v. District Court in and for Morton County,1908-01-11,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0135-Zinn-v-District-Court-in-and-for-Morton-County.doc
354,17 N.D. 128,Zinn v. District Court for Barnes County,1908-01-11,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0128-Zinn-v-District-Court-for-Barnes-County.doc
355,16 N.D. 561,Nystrom v. Lee,1907-12-30,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0561-Nystrom-v-Lee.doc
356,17 N.D. 13,State v. Nelson,1908-01-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0013-State-v-Nelson.doc
357,17 N.D. 23,State v. Minneapolis & Northern Elevator Co.,1908-01-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0023-State-v-Minneapolis-And-Northern-Elevator-Co.doc
358,17 N.D. 31,State v. Minneapolis & Northern Elevator Co.,1908-01-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0031-State-v-Minneapolis-And-Northern-Elevator-Co.doc
359,16 N.D. 446,"Higgs v. Minneapolis, St. Paul & Sault Ste. Marie Railway Co.",1908-01-08,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0446-Higgs-v-Minneapolis-St-P-And-SSM-Ry-Co.doc
360,17 N.D. 145,State Finance Co. v. Halstenson,1908-01-08,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0145-State-Finance-Co-v-Halstenson.doc
361,17 N.D. 84,Brown v. Comonow,1908-01-09,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0084-Brown-v-Comonow.doc
362,17 N.D. 67,"St. Paul, M. & M. Ry. Co. v. Blakemore (Cass County, Intervener)",1908-02-01,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0067-St-Paul-M-And-M-Ry-Co-v-Blakemore.doc
363,17 N.D. 5,Continental Hose Co. No. 1 v. City of Fargo,1908-01-13,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0005-Continental-Hose-Co-v-City-of-Fargo.doc
364,16 N.D. 470,Ex parte Corliss,1907-10-23,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0470-Ex-parte-Corliss.doc
365,16 N.D. 420,State v. Hunskor,1908-02-14,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./16/0420-State-v-Hunskor.doc
366,17 N.D. 99,Pfeifer v. Hatton,1908-02-14,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0099-Pfeifer-v-Hatton.doc
367,17 N.D. 91,Scott v. Northwestern Port Huron Co.,1908-02-14,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0091-Scott-v-Northwestern-Port-Huron-Co.doc
368,17 N.D. 154,Morton v. Holes,1908-02-14,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0154-Morton-v-Holes.doc
369,17 N.D. 161,Schuyler v. Wheelon,1908-02-21,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0161-Schuyler-v-Wheelon.doc
370,17 N.D. 166,Pease v. Magill,1908-02-21,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0166-Pease-v-Magill.doc
371,18 N.D. 45,Walters v. Rock,1908-02-21,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./18/0045-Walters-v-Rock.doc
372,17 N.D. 178,Foster County Implement Co. v. Smith,1908-03-05,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0178-Foster-County-Implement-Co-v-Smith.doc
373,17 N.D. 191,Hanson v. Gronlie,1908-02-21,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0191-Hanson-v-Gronlie.doc
374,17 N.D. 173,Wadsworth v. Owens,1908-03-05,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0173-Wadsworth-v-Owens.doc
375,17 N.D. 195,Maloney v. Geiser Manufacturing Co.,1908-03-21,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0195-Maloney-v-Geiser-Mfg-Co.doc
376,17 N.D. 184,In re Beer,1908-03-27,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0184-In-re-Beer.doc
377,17 N.D. 285,State ex rel. Ladd v. District Court in and for Cass County,1908-03-20,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0285-State-ex-rel-Ladd-v-District-Court-in-and-for-Cass-County.doc
378,17 N.D. 203,Northern Pac. Ry. Co. v. Kreszeszewski,1908-03-03,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0203-Northern-Pac-Ry-Co-v-Kreszeszewski.doc
379,17 N.D. 120,Smith v. Kunert,1907-11-13,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0120-Smith-v-Kunert.doc
380,17 N.D. 104,"Mahon v. Fansett (Great Western Bank of Osnabrock, Garnishee)",1907-11-08,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0104-Mahon-v-Fansett.doc
381,17 N.D. 40,State v. Dahlquist,1908-02-21,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0040-State-v-Dahlquist.doc
382,17 N.D. 266,Ross v. Prante,1908-03-20,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0266-Ross-v-Prante.doc
383,17 N.D. 266,Skeffington v. Prante,1908-03-20,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0266-Skeffington-v-Prante.doc
384,17 N.D. 243,Pratt v. Beiseker,1908-03-21,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0243-Pratt-v-Beiseker.doc
385,17 N.D. 275,Anderson v. Anderson,1908-03-21,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0275-Anderson-v-Anderson.doc
386,17 N.D. 247,Larsen v. Walker,1908-03-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0247-Larsen-v-Walker.doc
387,17 N.D. 296,Youker v. Hobart,1908-03-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0296-Youker-v-Hobart.doc
388,17 N.D. 48,State v. Murphy,1908-02-20,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0048-State-v-Murphy.doc
389,17 N.D. 271,Bristol & Sweet Co. v. Skapple,1908-03-19,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0271-Bristol-And-Sweet-Co-v-Skapple.doc
390,17 N.D. 281,Gorder v. Hilliboe,1908-03-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0281-Gorder-v-Hilliboe.doc
391,17 N.D. 313,Sucker State Drill Co. v. Wirtz Bros.,1908-03-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0313-Sucker-State-Drill-Co-v-Wirtz-Bros.doc
392,17 N.D. 257,State ex rel. Hart-Parr Co. v. Robb-Lawrence Co.,1908-03-19,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0257-State-to-Use-of-Hart-Parr-Co-v-Robb-Lawrence-Co.doc
393,17 N.D. 310,Landis Machine Co. v. Konantz Saddlery Co.,1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0310-Landis-Mach-Co-v-Konantz-Saddlery-Co.doc
394,17 N.D. 343,Buchanan v. Minneapolis Threshing Machine Co.,1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0343-Buchanan-v-Minneapolis-Threshing-Mach-Co.doc
395,17 N.D. 339,Bertleson v. Ehr,1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0339-Bertleson-v-Ehr.doc
396,17 N.D. 375,American Soda Fountain Co. v. Hogue,1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0375-American-Soda-Fountain-Co-v-Hogue.doc
397,17 N.D. 368,J. L. Owens Co. v. Doughty,1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0368-JL-Owens-Co-v-Doughty.doc
398,17 N.D. 326,"First Nat. Bank of Pomeroy, Iowa, v. Buttery",1908-02-11,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0326-First-Nat-Bank-v-Buttery.doc
399,17 N.D. 352,Grove v. Great Northern Loan Co.,1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0352-Grove-v-Great-Northern-Loan-Co.doc
400,17 N.D. 340,A. D. Clarke & Co. v. Doyle,1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0340-AD-Clarke-And-Co-v-Doyle.doc
401,17 N.D. 380,Kephart v. Continental Casualty Co.,1908-04-23,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0380-Kephart-v-Continental-Casualty-Co.doc
402,17 N.D. 386,Plano Manufacturing Co. v. Doyle,1908-04-30,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0386-Plano-Mfg-Co-v-Doyle.doc
403,17 N.D. 248,Russell v. Waterloo Threshing Machine Co.,1908-03-06,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0248-Russell-v-Waterloo-Threshing-Mach-Co.doc
404,17 N.D. 319,"State ex rel. Kettle River Quarries Co. v. Duis, Mayor",1908-05-15,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0319-State-ex-rel-Kettle-River-Quarries-Co-v-Duis.doc
405,17 N.D. 220,Force v. Peterson Machine Co.,1908-04-03,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0220-Force-v-Peterson-Mach-Co.doc
406,17 N.D. 235,Hebden v. Bina,1908-04-03,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0235-Hebden-v-Bina.doc
407,17 N.D. 210,Lund v. Upham,1908-02-14,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0210-Lund-v-Upham.doc
408,17 N.D. 370,"State ex rel. McCue, Atty. Gen., v. Great Northern Ry. Co.",1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0370-State-v-Great-Northern-Ry-Co.doc
409,17 N.D. 301,"State ex rel. McCue, Atty. Gen., v. Minneapolis, St. P. & S. S. M. Ry. Co.",1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0301-State-v-Minneapolis-St-P-And-SSM-Ry-Co.doc
410,17 N.D. 224,First Nat. Bank of Knox v. Bakken,1908-03-18,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0224-First-Nat-Bank-of-Knox-v-Bakken.doc
411,17 N.D. 223,"State ex rel. McCue, Atty. Gen., v. Northern Pac. Ry. Co.",1908-04-22,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0223-State-v-Northern-Pac-Ry-Co.doc
412,17 N.D. 215,Beiseker v. Amberson,1908-03-27,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0215-Beiseker-v-Amberson.doc
413,17 N.D. 229,Aber v. Twichell,1908-04-02,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0229-Aber-v-Twichell.doc
414,17 N.D. 302,Adams & Freese Co. v. Kenoyer,1908-04-02,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0302-Adams-And-Freese-Co-v-Kenoyer.doc
415,17 N.D. 393,Soliah v. Cormack,1908-05-28,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0393-Soliah-v-Cormack.doc
416,17 N.D. 361,Mariner v. Wasser,1908-06-19,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0361-Mariner-v-Wasser.doc
417,17 N.D. 335,Fulton v. Cretian,1908-07-08,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0335-Fulton-v-Cretian.doc
418,17 N.D. 365,Rieck v. Daigle,1908-06-19,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0365-Rieck-v-Daigle.doc
419,17 N.D. 404,O'Keefe v. Beecher,1908-04-30,westlaw,non-comparable,0,0,0,1.0000,/Users/jerod/refs/nd/opin/N.D./17/0404-O'Keefe-v-Beecher.doc
